INDICE DE USOS - AREA DE TRATAMIENTO NORMATIVO I
Zonas: RDM, RDA, VT, CV, CZ, CM, I-1, I-2, I-3, I-4
P=Permitido, H=Compatible/Habilitado

D 19 1 2 05 | FABRICA DE OTROS ARTICULOS DE CUERO NATURAL N.C.P. | VT=H CZ=H CM=P I-1=P I-2=P I-3=P
D 19 1 2 06 | MALETINES | VT=H CZ=H CM=P I-1=P I-2=P I-3=P
D 19 2 0 01 | FABRICA DE BOTINES | RDM=H RDA=H VT=H I-1=P I-2=P I-3=P
D 19 2 0 02 | FABRICA DE CALZADO DE CUERO, ETC. | RDM=H RDA=H VT=H I-1=P I-2=P I-3=P
D 19 2 0 03 | FABRICA DE CALZADO PARA TODO USO EXCEPTO ORTOPEDICO | VT=H I-1=P I-2=P I-3=P
D 19 2 0 04 | FABRICA DE POLAINAS | VT=H I-1=P I-2=P I-3=P
D 19 2 0 05 | FABRICA DE PARTES COMO SUELAS Y PLANTILLAS, ETC | VT=H I-1=P I-2=P I-3=P
D 20 1 0 01 | ASERRADEROS | I-2=P I-3=P I-4=P
D 20 1 0 02 | ASERRADEROS DE MADERA BRUTO:CONSTITUIDA POR TRONCOS,TROZAS Y | I-2=P I-3=P I-4=P
D 20 1 0 03 | FABRICA DE HARINA DE MADERA Y PARTICULAS DE MADERA | I-2=P I-3=P
D 20 1 0 04 | FABRICA DE LANA DE MADERA | I-2=P I-3=P
D 20 1 0 05 | FABRICA DE PARQUET | I-1=P I-2=P I-3=P
D 20 1 0 06 | FABRICA DE DURMIENTES DE MADERA PARA VIAS FERREAS | I-2=P I-3=P I-4=P
D 20 1 0 07 | PLANTAS ACEPILLADORAS | I-2=P I-3=P
D 20 1 0 08 | TABLEADO, DESCORTEZADO, DESMENUZAMIENTO DE TRONCOS | I-2=P I-3=P
D 20 1 0 09 | TRATAMIENTO QUIMICO DE LA MADERA | I-2=P I-3=P I-4=P
D 20 2 1 01 | FABRICA DE HOJAS DE MADERA PARA ENCHAPADO | I-2=P I-3=P
D 20 2 1 02 | FABRICA DE MADERA LAMINADA | I-2=P I-3=P
D 20 2 1 03 | FABRICA DE TABLEROS DE PARTICULAS Y DE FIBRA | I-2=P I-3=P
D 20 2 1 04 | FABRICA DE TABLEROS DE MADERA ENCHAPADA | I-2=P I-3=P
D 20 2 1 05 | PRODUCCION DE MADERA COMPACTADA | I-2=P I-3=P
D 20 2 2 01 | FABRICA DE ARMARIOS EMPOTRADOS | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 2 02 | FABRICA DE BARANDAS DE MADERA | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 2 03 | FAB. DE BLOQUES O LISTONES ENSAMBL.PARA PISOS PARQUET | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 2 04 | FABRICA DE CABIOS | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 2 05 | FABRICA DE CONTRAVENTANAS DE MADERA | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 2 06 | FABRICA DE ESCALERAS DE MADERA | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 2 07 | FABRICA DE BALCONES Y OTROS PRODUCTOS SIMILARES | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 2 08 | FABRICA DE MADERAJE | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 2 09 | FABRICA DE PORTICOS DE MADERA | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 2 10 | FABRICA DE PUERTAS DE MADERA | RDM=H VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 2 11 | FABRICA DE TABLEROS DE MADERA CIRCULAR | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 2 12 | FABRICA DE VENTANAS DE MADERA | RDM=H VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 2 13 | FABRICA DE VIGAS | I-1=P I-2=P I-3=P
D 20 2 2 14 | COMPONENTES DE EDIFICIOS PREFABRICADOS | I-1=P I-2=P I-3=P
D 20 2 3 01 | FABRICA DE BANDEJAS DE MADERA | VT=H I-1=P I-2=P I-3=P
D 20 2 3 02 | FABRICA DE BARRICAS, CUBAS Y TINAS | I-1=P I-2=P I-3=P
D 20 2 3 03 | FABRICA DE BARRILES | I-1=P I-2=P I-3=P
D 20 2 3 04 | FABRICA DE CAJAS Y CAJONES | VT=H I-1=P I-2=P I-3=P
D 20 2 3 05 | FABRICA DE CARRETES DE MADERA | I-1=P I-2=P I-3=P
D 20 2 3 06 | FABRICA DE ENVASES DE MADERA | RDM=H RDA=H VT=H I-1=P I-2=P I-3=P
D 20 2 3 07 | FABRICA DE JAULAS | RDM=H RDA=H VT=H I-1=P I-2=P I-3=P
D 20 2 3 08 | FABRICA DE PALETAS | VT=H I-1=P I-2=P I-3=P
D 20 2 3 09 | FABRICA DE TONELES | I-1=P I-2=P I-3=P
D 20 2 9 01 | ELABORACION DE CORCHO NATURAL PARA OBTENER CORCHO DESCORTEZA | I-1=P I-2=P I-3=P
D 20 2 9 02 | FABRICA DE ARTICULOS DE CORCHO NATURAL O AGLOMERADO | RDM=H RDA=H VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 9 03 | FABRICA DE ARTICULOS DE MATERIAL TRENZABLE | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 9 04 | FABRICA DE ARTICULOS DE MARQUETERIA Y TARACEA | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 9 05 | FABRICA DE ARTICULOS DE MOBLAJE DEL TIPO APLIQUE | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 9 06 | FABRICA DE CANILLAS DE BOBINAS | I-1=P I-2=P I-3=P
D 20 2 9 07 | FABRICA DE CARRETES PARA HILOS DE COSER Y ART. SIMIL. | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 9 08 | FABRICA DE CESTOS ARTICULOS DE MIMBRE | RDM=H RDA=H VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 9 09 | FABRICA DE ESTATUILLAS Y OTROS | RDM=H RDA=H VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 9 10 | FABRICA DE ARTICULOS DE ESTERA Y PERSIANAS | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 9 11 | FABRICA DE HERRAMIENTAS | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 9 12 | FABRICA DE MOLDES Y HORMAS | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 9 13 | FABRICA DE JOYEROS Y ESTUCHES PARA CUBERTERIA | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 9 14 | FABRICA DE MANGOS DE ESCOBAS | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 9 15 | FABRICA DE MONTURAS O MANGOS DE CEPILLOS | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 9 16 | FABRICA DE MONTURAS Y MANGOS DE HERRAMIENTAS | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 9 17 | FABRICA DE PERCHAS PARA ROPA | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 9 18 | FABRICA DE TAPAS | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 9 19 | FABRICA DE UTENSILIOS DE COCINA Y PARA USO DOMESTICO | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 20 2 9 20 | FABRICA DE ATAUDES | I-1=P I-2=P I-3=P
D 20 2 9 21 | FABRICA DE OTROS PRODUCTOS N. E. EN ITEMS ANTERIORES | VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 21 0 1 01 | FABRICA DE PAPEL A MANO | RDM=H RDA=H VT=H CZ=H CM=H I-1=P I-2=P I-3=P
D 21 0 1 02 | FABRICA DE PAPEL DE PERGAMINO VEGETAL | I-1=P I-2=P I-3=P
D 21 0 1 03 | FABRICA DE PAPEL DE CALCA, TRASPARENTES Y TRASLUCIDOS | I-1=P I-2=P I-3=P
D 21 0 1 04 | FABRICA DE PAPEL PARA ENVOLVER | I-1=P I-2=P I-3=P
D 21 0 1 05 | FABRICA DE PAPEL PARA FABRICAR CIGARRILLOS | I-1=P I-2=P I-3=P
D 21 0 1 06 | FABRICA DE PAPEL PERIODICO Y OTROS PAPELES | I-1=P I-2=P I-3=P
D 21 0 1 07 | FABRICA DE PAPEL Y CARTON MULTILAMINAR | I-1=P I-2=P I-3=P
D 21 0 1 08 | FABRICA DE PAPEL Y CARTON DE BASE PARA PAPEL REVESTIDO | I-1=P I-2=P I-3=P
D 21 0 1 09 | FABRICA DE PAPEL Y CARTON COMPUESTO EJM. PAPEL LAMINADO CON  | I-1=P I-2=P I-3=P
D 21 0 1 10 | FAB. DE PAPEL Y CARTON SIN REVESTIR Y REVESTIDO A MAQUINA | I-1=P I-2=P I-3=P
D 21 0 1 11 | FAB. DE PAPELES BASTOS PARA LA PROD. DE TOALLAS, ETC. | I-1=P I-2=P I-3=P
D 21 0 1 12 | FABRICA DE PAPELES IMPERMEABLES A LA GRASA | I-1=P I-2=P I-3=P
D 21 0 1 13 | FABRICA DE PASTA DE DESECHOS DE PAPEL | I-1=P I-2=P I-3=P
D 21 0 1 14 | FABRICA DE PASTA DE BORRA DE ALGODON | I-1=P I-2=P I-3=P
D 21 0 1 15 | FABRICA DE PASTA DE MADERA | I-1=P I-2=P I-3=P
D 21 0 1 16 | FABRICA DE PASTA Y OTRAS MATERIAS CELULOSICAS FIBROSAS | I-1=P I-2=P I-3=P
D 21 0 2 01 | FABRICA DE CAJONES, ESTUCHES PAPEL Y CARTON NO ONDULADO | I-1=P I-2=P I-3=P
D 21 0 2 02 | FABRICA DE ENVASES DE PAPEL Y DE CARTON ONDULADO | VT=H I-1=P I-2=P I-3=P
D 21 0 2 03 | FABRICA DE PAPEL Y CARTON ONDULADO | I-1=P I-2=P I-3=P
D 21 0 2 04 | FABRICA DE SACOS Y BOLSAS DE PAPEL | VT=H CM=H I-1=P I-2=P I-3=P
D 21 0 2 05 | FABRICA DE SOBRES PARA DISCOS GRAMOFONICOS | VT=H CM=H I-1=P I-2=P I-3=P
D 21 0 2 06 | FABRICA DE OTROS ENVASES DE PAPEL O CARTON | VT=H CM=H I-1=P I-2=P I-3=P
D 21 0 9 01 | FABRICA DE AEROGRAMAS | I-1=P I-2=P
D 21 0 9 02 | FABRICA DE BANDEJAS | VT=H I-1=P I-2=P
D 21 0 9 03 | FABRICACION DE BLOQUES Y PLANCHAS FILTRANTES DE PASTA DE PAP | I-1=P I-2=P
D 21 0 9 04 | FABRICA DE CAJAS | VT=H I-1=P I-2=P
D 21 0 9 05 | FABRICA DE CARPETAS | I-1=P I-2=P
D 21 0 9 06 | FABRICA DE CARTON Y PASTA DE PAPEL MOLDEADO | I-1=P I-2=P
D 21 0 9 07 | FABRICA DE ESQUELAS | I-1=P I-2=P
D 21 0 9 08 | FABRICA DE FORROS DE PAÑALES PARA BEBES | I-1=P I-2=P
D 21 0 9 09 | FABRICA DE FUNDAS | I-1=P I-2=P
D 21 0 9 10 | FABRICACION DE PAÑALES | I-1=P I-2=P
D 21 0 9 11 | FABRICA DE PAÑUELOS FACIALES | I-1=P I-2=P
D 21 0 9 12 | FABRICA DE PAPEL AUTOCOPIA | I-1=P I-2=P
D 21 0 9 13 | FABRICA DE PAPEL CARBON | I-1=P I-2=P
D 21 0 9 14 | FAB. DE PAPEL ENGOMADO Y ADHESIVO,EN CINTA Y ROLLOS | I-1=P I-2=P
D 21 0 9 15 | FABRICA DE PAPEL HIGIENICO | I-1=P I-2=P
D 21 0 9 16 | FAB. DE PAPEL IMPRESO PARA APARATOS DE GRABACION AUTOMATICA | I-1=P I-2=P
D 21 0 9 17 | FABRICA DE PLATOS | VT=H I-1=P I-2=P
D 21 0 9 18 | FABRICA DE SERVILLETAS | I-1=P I-2=P
D 21 0 9 19 | FABRICA DE SOBRES | I-1=P I-2=P
D 21 0 9 20 | FABRICACION DE TAMPONES HIGIENICOS | I-1=P I-2=P
D 21 0 9 21 | FABRICA DE TARJETAS POSTALES EN BLANCO | VT=H I-1=P I-2=P
D 21 0 9 22 | FABRICA DE TOALLAS | I-1=P I-2=P
D 21 0 9 23 | FABRICACION DE TOALLAS HIGIENICAS | I-1=P I-2=P
D 21 0 9 24 | FABRICA DE VASOS | VT=H I-1=P I-2=P
D 21 0 9 25 | FABRICA DE OTROS ARTICULOS DE PAPEL | I-1=P I-2=P
D 21 0 9 26 | CORTE DE PAPEL Y CARTON | VT=H CV=H CZ=H CM=H I-1=P I-2=P
D 21 0 9 27 | PAPEL DE REGALO | I-1=P I-2=P
D 21 0 9 28 | PAPEL DECORATIVO | I-1=P I-2=P
D 21 0 9 29 | PAPEL OZALID | I-1=P I-2=P
D 21 0 9 30 | PAPEL PARA FACSIMIL | I-1=P I-2=P
D 21 0 9 31 | PAPEL PARA FOTOCOPIA | I-1=P I-2=P
D 22 1 1 01 | EDITORAS DE ATLAS Y MAPAS | VT=H I-1=P I-2=P I-3=P
D 22 1 1 02 | EDITORAS DE FOLLETOS | VT=H I-1=P I-2=P I-3=P
D 22 1 1 03 | EDITORAS DE LIBROS DE TEXTOS | VT=H I-1=P I-2=P I-3=P
D 22 1 1 04 | EDITORAS DE LIBROS EN GENERAL | VT=H I-1=P I-2=P I-3=P
D 22 1 1 05 | EDITORAS DE PARTITURAS Y OTRAS PUBLICACIONES | VT=H I-1=P I-2=P I-3=P
D 22 1 2 01 | EDITORAS DE PERIODICOS | I-1=P I-2=P I-3=P
D 22 1 2 02 | EDITORAS DE REVISTAS HUMORISTICAS | VT=H I-1=P I-2=P I-3=P
D 22 1 2 03 | EDITORAS DE REVISTAS INDUSTRIALES | VT=H I-1=P I-2=P I-3=P
D 22 1 2 04 | EDITORAS DE REVISTAS TECNICAS | VT=H I-1=P I-2=P I-3=P
D 22 1 2 05 | EDITORAS DE OTRAS PUBLICACIONES PERIODICAS | VT=H I-1=P I-2=P I-3=P
D 22 1 3 01 | EDITORAS DE MATERIAL EN DISCOS GRAMOFONICOS | VT=H CM=P I-1=P I-2=P I-3=P
D 22 1 3 02 | EDITORAS DE MATERIAL Y OTROS MEDIOS DE REPRODUCCION SONORA | VT=H CM=P I-1=P I-2=P I-3=P
D 22 1 9 01 | EDITORAS DE CARTELES | RDM=H RDA=H VT=H CM=P I-1=P I-2=P I-3=P
D 22 1 9 02 | EDITORAS DE FORMULARIOS | RDM=H RDA=H VT=H CM=P I-1=P I-2=P I-3=P
D 22 1 9 03 | EDITORAS DE FOTOGRAFIAS | RDM=H RDA=H VT=H CM=P I-1=P I-2=P I-3=P
D 22 1 9 04 | EDITORAS DE GRABADOS | RDM=H RDA=H VT=H CM=P I-1=P I-2=P I-3=P
D 22 1 9 05 | EDITORAS DE HORARIOS | RDM=H RDA=H VT=H CM=P I-1=P I-2=P I-3=P
D 22 1 9 06 | EDITORAS DE POSTALES | RDM=H RDA=H VT=H CM=P I-1=P I-2=P I-3=P
D 22 1 9 07 | REPRODUCCION DE OBRAS DE ARTE | RDM=H RDA=H VT=H CM=P I-1=P I-2=P I-3=P
D 22 1 9 08 | REPRODUCCION DE OTRAS OBRAS IMPRESAS | RDM=H RDA=H VT=H CM=P I-1=P I-2=P I-3=P
D 22 1 9 09 | TODAS LAS ACTIVIDADES DE MICROEDICION | RDM=H RDA=H VT=H CZ=P CM=P I-1=P I-2=P I-3=P
D 22 2 1 01 | IMPRENTA DE ALBUMES | VT=H I-1=P I-2=P I-3=P
D 22 2 1 02 | IMPRENTA DE ATLAS | VT=H I-1=P I-2=P I-3=P
D 22 2 1 03 | IMPRENTA DE CARTELES | VT=H I-1=P I-2=P I-3=P
D 22 2 1 04 | IMPRENTA DE CATALOGOS | VT=H I-1=P I-2=P I-3=P
D 22 2 1 05 | IMPRENTA DE DOCUMENTOS COMERCIALES | VT=H I-1=P I-2=P I-3=P
D 22 2 1 06 | IMPRENTA DE LIBROS | VT=H I-1=P I-2=P I-3=P
D 22 2 1 07 | IMPRENTA DE MAPAS | VT=H I-1=P I-2=P I-3=P
D 22 2 1 08 | IMPRENTA DE NAIPES | VT=H I-1=P I-2=P I-3=P
D 22 2 1 09 | IMPRENTA DE PAPEL MONEDA | I-3=P
D 22 2 1 10 | IMPRENTA DE PARTITURAS | VT=H I-1=P I-2=P I-3=P
D 22 2 1 11 | IMPRENTA DE PERIODICOS | I-1=P I-2=P I-3=P
D 22 2 1 12 | IMPRENTA DE PUBLICACIONES PERIODICAS | I-1=P I-2=P I-3=P
D 22 2 1 13 | IMPRENTA DE REVISTAS | VT=P I-1=P I-2=P I-3=P
D 22 2 1 14 | IMPRENTA DE REVISTAS ESPECIALIZADAS | VT=P I-1=P I-2=P I-3=P
D 22 2 1 15 | IMPRENTA DE SELLOS POSTALES | I-1=P I-2=P I-3=P
D 22 2 1 16 | IMPRENTA DE TIMBRES FISCALES | I-3=P
D 22 2 1 17 | FOTOCOPIADORAS Y TIPEOS EN COMPUTADORA | RDM=H RDA=H VT=H CV=P CZ=P CM=P I-1=P I-2=P I-3=P
D 22 2 1 18 | IMPRENTAS | VT=H I-1=P I-2=P I-3=P
D 22 2 1 19 | PARTES MATRIMONIALES, TARJETAS, CAPILLOS, INVITACIONES Y SIM | VT=H I-1=P I-2=P I-3=P
D 22 2 2 01 | ENCUADERNACION (CON PLASTICOS, CARTON, ETC) | VT=H I-1=P I-2=P I-3=P
D 22 2 2 02 | SERVICIOS RELACIONADOS CON PIEDRAS LITOGRAFICAS IMPRESAS | VT=H I-1=P I-2=P I-3=P
D 22 2 2 03 | PRODUCCION DE CARACTERES DE IMPRENTA COMPUESTOS | VT=H I-1=P I-2=P I-3=P
D 22 3 0 01 | CINTAS DE COMPUTADORAS A PARTIR DE GRABACIONES ORIGINALES | VT=H CM=P I-1=P I-2=P I-3=P
D 22 3 0 02 | DISQUERAS | VT=H I-1=P I-2=P I-3=P
D 22 3 0 03 | DUPLICACION DE FILMES | VT=H CM=P I-1=P I-2=P I-3=P
D 22 3 0 04 | REPRODUCCION DISCOS FLEXIBLES, DUROS Y COMPACTOS | VT=H CM=P I-1=P I-2=P I-3=P
D 22 3 0 05 | REPRODUCCION DE DISCOS GRAMOFONICOS | VT=H CM=P I-1=P I-2=P I-3=P
D 22 3 0 06 | REPRODUCCION DE PROGRAMAS COMERCIALES DE COMPUTADORAS | VT=H CZ=P CM=P I-1=P I-2=P I-3=P
D 22 3 0 07 | VIDEO CINTAS | VT=H CZ=P CM=P I-1=P I-2=P I-3=P
D 23 1 0 01 | AGLOMERACION DE COQUE | I-4=P
D 23 1 0 02 | PRODUCCION DE COQUE O SEMICOQUE | I-4=P
D 23 2 0 01 | EXTRACCION DE BETUN DE PETROLEO | I-3=P I-4=P
D 23 2 0 02 | EXTRACCION DE COQUE DE PETROLEO | I-3=P I-4=P
D 23 2 0 03 | PRODUCCION DE ACEITES DE ALUMBRADO | I-2=P I-3=P I-4=P
D 23 2 0 04 | PRODUCCION DE CERA DE PARAFINA | I-3=P I-4=P
D 23 2 0 05 | PRODUCCION COMBUSTIBLES, LIQUIDOS Y GASEOSO (EJM. ETANO, BUT | I-4=P
D 23 2 0 06 | PRODUCCION GRASAS LUBRICANTES Y OTROS PRODUCTOD | I-3=P I-4=P
D 23 2 0 07 | PRODUCCION DE VASELINA | I-2=P I-3=P I-4=P
D 23 2 0 08 | PRODUCCION DE OTRAS CERAS DE PETROLEO Y PRODUCTOS RESIDUALES | I-2=P I-3=P I-4=P
D 23 3 0 01 | EXTRACCION DE METAL DE URANIO A PARTIR DE PECBLENDA | I-4=P
D 23 3 0 02 | FABRICACION DE ALEACIONES Y DISPERSIONES DE URANIO | I-4=P
D 23 3 0 03 | FABRICACION DE ELEMENTOS COMBUSTIBLES NO IRRADIADOS | I-4=P
D 23 3 0 04 | FABRICACION OTROS ELEMENTOS, ISOTOPOS O COMPUESTOS | I-4=P
D 23 3 0 05 | FABRICACION DE URANIO 235 EMPOBRECIDO Y SUS COMPUESTOS | I-4=P
D 23 3 0 06 | FABRICACION DE URANIO ENRIQUECIDO Y SUS COMPUESTOS | I-4=P
D 24 1 1 01 | FABRIC. EXTRAC. DE PROD. VOLATILES MEDIANTE DESTIL. DE LA MA | I-3=P I-4=P
D 24 1 1 02 | FABRIC. DE ACETILENO | I-3=P I-4=P
D 24 1 1 03 | FABRIC. DE ACIDOS INORGANICOS EXCEPTO ACIDO NITRICO | I-3=P I-4=P
D 24 1 1 04 | FABRIC. DE AIRE LIQUIDO O COMPRIMIDO | I-3=P I-4=P
D 24 1 1 05 | FABRIC. DE ALCALIS | I-3=P I-4=P
D 24 1 1 06 | FABRIC. DE BENCENO | I-3=P I-4=P
D 24 1 1 07 | FABRIC. DE COLORANTES ORGANICOS SINTETICOS | I-3=P I-4=P
D 24 1 1 08 | FABRIC. DE GASES INDUSTRIALES | I-3=P I-4=P
D 24 1 1 09 | FABRIC. DE GASES REFRIGERANTES | I-3=P I-4=P
D 24 1 1 10 | FABRIC. DE MATERIAS COLORANTES DE ORIGEN VEGETAL O ANIMAL | I-3=P I-4=P
D 24 1 1 11 | FABRIC. DE OTROS HIDROCARBUROS CICLICOS Y ACICLICOS | I-3=P I-4=P
D 24 1 1 12 | FABRIC. DE PRODUCTOS CURTIENTES SINTETICOS | I-3=P I-4=P
D 24 1 1 13 | FABRIC. DE TOLUENO | I-3=P I-4=P
D 24 1 1 14 | FABRIC. DE XILENO | I-3=P I-4=P
D 24 1 1 15 | FABRICA DE LEJIAS Y OTRAS SUSTANCIAS QUIMICAS N.C.P. | I-3=P I-4=P
D 24 1 1 16 | FABRICA DE HIELO | I-1=P I-2=P I-3=P I-4=P
D 24 1 1 17 | ACIDO ACETICO | I-3=P I-4=P
D 24 1 1 18 | ACIDO CITRICO | I-3=P I-4=P
D 24 1 1 19 | ACIDO CLORHIDRICO | I-3=P I-4=P
D 24 1 1 20 | ACIDO FOSFORICO | I-3=P I-4=P
D 24 1 1 21 | ACIDO MURIATICO | I-3=P I-4=P
D 24 1 1 22 | ACIDO SULFURICO | I-3=P I-4=P
D 24 1 1 23 | HIPOCLORITO DE CALCIO | I-3=P I-4=P
D 24 1 1 24 | OXIDO DE ZINC | I-3=P I-4=P
D 24 1 2 01 | FABRICA DE ABONOS FOSFATADOS Y POTASICOS PUROS | I-3=P I-4=P
D 24 1 2 02 | FABRICA DE ABONOS NITROGENADOS | I-3=P I-4=P
D 24 1 2 03 | FABRICA DE ACIDO NITRICO | I-3=P I-4=P
D 24 1 2 04 | FABRICA DE AMONIACO | I-3=P I-4=P
D 24 1 2 05 | FABRICA DE CLORURO DE AMONIO COMERCIAL | I-3=P I-4=P
D 24 1 2 06 | FABRICA DE NITRATOS DE POTASIO | I-3=P I-4=P
D 24 1 2 07 | FABRICA DE UREA | I-3=P I-4=P
D 24 1 3 01 | FABRICACION DE CAUCHO SINTETICO Y DE SUCEDANEOS DE CAUCHO | I-3=P I-4=P
D 24 1 3 02 | FABRICA DE PLASTICOS EN FORMA PRIMARIA | I-3=P I-4=P
D 24 1 3 03 | PRODUCCION DE MEZCLAS DE CAUCHO SINTETICO | I-3=P I-4=P
D 24 1 3 04 | PRODUC.DE MEZCLA DE CAUCHO NATURAL O SIMILAR | I-3=P I-4=P
D 24 2 1 01 | FABRICA DE DESINFECTANTES | I-3=P I-4=P
D 24 2 1 02 | FABRICA DE FUNGICIDAS | I-3=P I-4=P
D 24 2 1 03 | FABRICA DE HERBICIDAS | I-3=P I-4=P
D 24 2 1 04 | FABRICA DE INSECTICIDAS | I-3=P I-4=P
D 24 2 1 05 | FABRICA DE PRODUCTOS ANTIGERMINANTES | I-3=P I-4=P
D 24 2 1 06 | FABRICACION DE PRODUCTOS REGULADORES DEL CRECIMIENTO DE PLAN | I-3=P I-4=P
D 24 2 1 07 | FABRICA DE RATICIDAS | I-3=P I-4=P
D 24 2 1 08 | FABRICA DE OTROS PRODUCTOS QUIMICOS PARA USO AGROPECUARIO N. | I-3=P I-4=P
D 24 2 2 01 | FABRICA DE BARNICES | I-3=P I-4=P
D 24 2 2 02 | FABRICA DE BARNICES PARA VIDRIAR | I-3=P I-4=P
D 24 2 2 03 | FABRICA DE BARNIZ PREPARADO | I-3=P I-4=P
D 24 2 2 04 | FABRICA DE COLORES PREPARADOS | I-3=P I-4=P
D 24 2 2 05 | FAB. DE COMPUESTOS PARA CALAFATEAR Y PREP. SIMILARES NO REFR | I-3=P I-4=P
D 24 2 2 06 | FABRICA DE DILUYENTES COMPUESTOS Y ORGANICOS N.C.P. | I-3=P I-4=P
D 24 2 2 07 | FABRICA DE DISOLVENTES | I-3=P I-4=P
D 24 2 2 08 | FABRICA DE ENLUCIDOS CERAMICOS | I-3=P I-4=P
D 24 2 2 09 | FABRICA DE ESMALTES | I-3=P I-4=P
D 24 2 2 10 | FABRICA DE ESMALTES VITRIFICABLES | I-3=P I-4=P
D 24 2 2 11 | FABRICA DE LACAS | I-3=P I-4=P
D 24 2 2 12 | FABRICA DE LOS ESMALTES Y EL VIDRIO | I-3=P I-4=P
D 24 2 2 13 | FABRICA DE MASILLAS | I-3=P I-4=P
D 24 2 2 14 | FABRICA DE OPACIFICANTES PREPARADOS | I-3=P I-4=P
D 24 2 2 15 | FABRICA DE PIGMENTOS PREPARADOS | I-3=P I-4=P
D 24 2 2 16 | FABRICA DE PINTURAS | I-3=P I-4=P
D 24 2 2 17 | FABRICA DE REMOVEDORES DE PINTURA | I-3=P I-4=P
D 24 2 2 18 | FABRICA DE TINTA DE IMPRENTA | I-3=P I-4=P
D 24 2 2 19 | FABRICACION DE PINTURAS MARINAS | I-3=P I-4=P
D 24 2 2 20 | FABRICACION DE PINTURAS PARA TELAS | I-3=P I-4=P
D 24 2 2 21 | FABRICACION DE PINTURAS PARA CERAMICA | I-3=P I-4=P
D 24 2 2 22 | FABRICACION DE PINTURAS PARA VEHICULOS | I-3=P I-4=P
D 24 2 3 01 | FABRICA DE ACIDO SALICILICO Y SUS SALES Y ESTERES | I-1=P I-2=P I-3=P
D 24 2 3 02 | FABRICA DE ALCALOIDES VEGETALES | I-3=P
D 24 2 3 03 | FABRICA DE AMPOLLAS | I-1=P I-2=P I-3=P
D 24 2 3 04 | FABRICA DE AMPOLLETAS | I-1=P I-2=P I-3=P
D 24 2 3 05 | FABRICA DE ANTIBIOTICOS | I-1=P I-2=P I-3=P
D 24 2 3 06 | FABRICA DE APOSITOS QUIRURGICOS | I-1=P I-2=P I-3=P
D 24 2 3 07 | FABRICA DE AZUCAR QUIMICAMENTE PURA | I-1=P I-2=P I-3=P
D 24 2 3 08 | FABRICA DE CAPSULAS | I-1=P I-2=P I-3=P
D 24 2 3 09 | FABRICA DE CATGUT Y OTROS PRODUCTOS PARA SUTURAS | I-1=P I-2=P I-3=P
D 24 2 3 10 | FABRICA DE CEMENTOS DENTALES | I-1=P I-2=P I-3=P
D 24 2 3 11 | FABRICA DE DERIVADOS DEL OPIO | I-3=P
D 24 2 3 12 | FABRICA DE GLUCOSIDOS | I-1=P I-2=P I-3=P
D 24 2 3 13 | FABRICA DE GUATAS MEDICINALES | I-1=P I-2=P I-3=P
D 24 2 3 14 | FABRICA DE PLASMAS | I-1=P I-2=P I-3=P
D 24 2 3 15 | FABRICA DE POLVOS Y SOLUCIONES | I-1=P I-2=P I-3=P
D 24 2 3 17 | FABRICA DE PRODUCTOS BOTANICOS PULVERIZADO | I-1=P I-2=P I-3=P
D 24 2 3 18 | FABRICA DE PRODUCTOS ENDOCRINOS | I-1=P I-2=P I-3=P
